Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time
"22500PE, 22550CE",2024-04-29 09:41:00,206.949,2024-04-29 11:12:00,201.596,2,75,-401.4749999999989,31.042350000000003,-432.5173499999986,Hold Time Exceeded,02MAY24,3,False,2024-04,91.0
"22500CE, 22500PE",2024-04-29 10:19:00,230.0275,2024-04-29 10:44:00,235.83499999999998,2,75,-435.5624999999993,34.504125,-470.0666249999992,RSI Oversold,02MAY24,3,False,2024-04,25.0
"22600CE, 22550PE",2024-04-29 11:00:00,188.9205,2024-04-29 12:31:00,194.526,2,75,420.41249999999957,28.338075,392.07442499999956,Hold Time Exceeded,02MAY24,3,False,2024-04,91.0
"22550CE, 22600PE",2024-04-29 11:42:00,241.39,2024-04-29 12:47:00,246.44,2,75,378.74999999999864,36.2085,342.5414999999988,Trend Reversal,02MAY24,3,False,2024-04,65.0
"22550CE, 22550PE",2024-04-29 11:44:00,221.5435,2024-04-29 12:15:00,221.796,2,75,-18.9374999999998,33.231525000000005,-52.169024999999834,RSI Oversold,02MAY24,3,False,2024-04,31.0
"22600CE, 22550PE",2024-04-29 12:32:00,194.93,2024-04-29 14:03:00,205.88850000000002,2,75,821.8875000000012,29.2395,792.648000000001,Hold Time Exceeded,02MAY24,3,False,2024-04,91.0
"22600CE, 22600PE",2024-04-29 13:24:00,214.928,2024-04-29 13:51:00,217.15000000000003,2,75,-166.65000000000063,32.239200000000004,-198.8892000000006,RSI Oversold,02MAY24,3,False,2024-04,27.0
"22600CE, 22650PE",2024-04-29 13:25:00,238.9155,2024-04-29 14:19:00,243.006,2,75,306.78749999999934,35.83732500000001,270.9501749999994,Trend Reversal,02MAY24,3,False,2024-04,54.0
"22650CE, 22600PE",2024-04-29 14:04:00,192.85950000000003,2024-04-29 15:21:00,181.8505,2,75,-825.6750000000001,28.928925,-854.6039250000001,EOD,02MAY24,3,False,2024-04,77.0
"22600CE, 22650PE",2024-04-29 14:26:00,242.5515,2024-04-29 14:38:00,237.35,2,75,-390.1124999999997,36.382725,-426.4952249999997,Trend Reversal,02MAY24,3,False,2024-04,12.0
"22650CE, 22700PE",2024-04-29 14:57:00,229.1185,2024-04-29 15:21:00,222.3515,2,75,-507.5249999999997,34.367774999999995,-541.8927749999997,EOD,02MAY24,3,False,2024-04,24.0
"22750CE, 22700PE",2024-04-30 09:32:00,151.5505,2024-04-30 11:03:00,151.5505,2,75,0.0,22.732574999999997,-22.732574999999997,Hold Time Exceeded,02MAY24,2,False,2024-04,91.0
"22700CE, 22750PE",2024-04-30 09:41:00,209.8275,2024-04-30 10:33:00,202.101,2,75,-579.4875000000002,31.474125,-610.9616250000001,Trend Reversal,02MAY24,2,False,2024-04,52.0
"22700CE, 22700PE",2024-04-30 09:41:00,188.264,2024-04-30 11:05:00,182.608,2,75,424.19999999999925,28.239600000000003,395.96039999999937,RSI Oversold,02MAY24,2,False,2024-04,84.0
"22750CE, 22800PE",2024-04-30 10:40:00,193.71800000000002,2024-04-30 11:32:00,193.36450000000002,2,75,-26.512499999998795,29.0577,-55.57019999999875,Trend Reversal,02MAY24,2,False,2024-04,52.0
"22800CE, 22750PE",2024-04-30 11:04:00,143.52100000000002,2024-04-30 12:35:00,138.774,2,75,-356.02500000000106,21.52815,-377.55315000000104,Hold Time Exceeded,02MAY24,2,False,2024-04,91.0
"22750CE, 22800PE",2024-04-30 12:02:00,191.3445,2024-04-30 12:33:00,190.1325,2,75,-90.90000000000128,28.701675,-119.60167500000122,Trend Reversal,02MAY24,2,False,2024-04,31.0
"22800CE, 22750PE",2024-04-30 12:36:00,138.6225,2024-04-30 13:58:00,127.8155,2,75,-810.5249999999991,20.793375,-831.318374999999,Stop Loss Hit,02MAY24,2,False,2024-04,82.0
"22750CE, 22800PE",2024-04-30 12:37:00,189.375,2024-04-30 14:01:00,176.2955,2,75,-980.9625000000008,28.40625,-1009.3687500000008,Trend Reversal,02MAY24,2,False,2024-04,84.0
"22800CE, 22750PE",2024-04-30 14:01:00,125.0885,2024-04-30 15:01:00,155.2875,2,75,2264.9249999999997,18.763275,2246.161725,Profit Target Hit,02MAY24,2,False,2024-04,60.0
"22750CE, 22750PE",2024-04-30 14:03:00,157.459,2024-04-30 14:41:00,154.98450000000003,2,75,185.58749999999895,23.618850000000002,161.9686499999989,RSI Oversold,02MAY24,2,False,2024-04,38.0
"22750CE, 22800PE",2024-04-30 14:05:00,177.861,2024-04-30 15:01:00,207.353,2,75,2211.9000000000005,26.67915,2185.2208500000006,Profit Target Hit,02MAY24,2,False,2024-04,56.0
"22600PE, 22650CE",2024-04-30 15:15:00,145.642,2024-04-30 15:21:00,140.69299999999998,2,75,-371.17499999999984,21.8463,-393.0212999999998,EOD,02MAY24,2,False,2024-04,6.0
"22700CE, 22650PE",2024-05-02 09:46:00,87.971,2024-05-02 10:00:00,81.25450000000001,2,75,-503.7375000000008,13.19565,-516.9331500000008,Stop Loss Hit,02MAY24,0,True,2024-05,14.0
"22650CE, 22650PE",2024-05-02 09:46:00,115.4935,2024-05-02 09:59:00,106.252,2,75,693.1124999999997,17.324025,675.7884749999998,RSI Oversold,02MAY24,0,True,2024-05,13.0
"22650CE, 22700PE",2024-05-02 10:06:00,133.32,2024-05-02 10:36:00,122.9675,2,75,-776.4374999999995,19.997999999999998,-796.4354999999995,Stop Loss Hit,02MAY24,0,True,2024-05,30.0
"22650CE, 22650PE",2024-05-02 10:08:00,112.211,2024-05-02 11:08:00,105.54499999999999,2,75,499.95000000000056,16.83165,483.11835000000053,RSI Oversold,02MAY24,0,True,2024-05,60.0
"22700CE, 22650PE",2024-05-02 10:08:00,83.98150000000001,2024-05-02 10:21:00,77.2145,2,75,-507.5250000000002,12.597225,-520.1222250000003,Stop Loss Hit,02MAY24,0,True,2024-05,13.0
"22750CE, 22700PE",2024-05-02 10:32:00,69.9425,2024-05-02 10:54:00,60.70099999999999,2,75,-693.1125000000002,10.491375000000001,-703.6038750000002,Stop Loss Hit,02MAY24,0,True,2024-05,22.0
"22650CE, 22700PE",2024-05-02 11:30:00,118.87700000000001,2024-05-02 12:11:00,117.261,2,75,-121.20000000000104,17.831550000000004,-139.03155000000106,Trend Reversal,02MAY24,0,True,2024-05,41.0
"22750CE, 22700PE",2024-05-02 11:33:00,60.1455,2024-05-02 12:45:00,55.8025,2,75,-325.725,9.021825,-334.746825,Stop Loss Hit,02MAY24,0,True,2024-05,72.0
"22700CE, 22700PE",2024-05-02 11:33:00,89.58699999999999,2024-05-02 11:46:00,83.07249999999999,2,75,488.58749999999986,13.43805,475.1494500000001,RSI Oversold,02MAY24,0,True,2024-05,13.0
"22700CE, 22750PE",2024-05-02 12:31:00,110.1405,2024-05-02 12:41:00,109.4335,2,75,-53.025000000000546,16.521075000000003,-69.54607500000054,Trend Reversal,02MAY24,0,True,2024-05,10.0
"22700CE, 22750PE",2024-05-02 13:27:00,100.4445,2024-05-02 13:50:00,93.122,2,75,-549.1875000000009,15.066675,-564.2541750000009,Stop Loss Hit,02MAY24,0,True,2024-05,23.0
"22750CE, 22700PE",2024-05-02 13:28:00,51.7625,2024-05-02 13:37:00,47.571,2,75,-314.36250000000007,7.764375,-322.1268750000001,Stop Loss Hit,02MAY24,0,True,2024-05,9.0
"22850CE, 22800PE",2024-05-03 09:28:00,247.75300000000001,2024-05-03 10:41:00,293.60699999999997,2,75,3439.049999999999,37.16295000000001,3401.887049999999,Profit Target Hit,09MAY24,6,False,2024-05,73.0
"22750PE, 22800CE",2024-05-03 09:51:00,253.6615,2024-05-03 11:20:00,297.243,2,75,3268.6125,38.04922500000001,3230.5632750000004,Profit Target Hit,09MAY24,6,False,2024-05,89.0
"22500PE, 22550CE",2024-05-03 12:10:00,299.3135,2024-05-03 12:22:00,295.425,2,75,-291.6374999999996,44.897025,-336.5345249999997,Trend Reversal,09MAY24,6,False,2024-05,12.0
"22500PE, 22550CE",2024-05-03 12:32:00,293.80899999999997,2024-05-03 14:03:00,300.374,2,75,492.37499999999864,44.07135,448.3036499999989,Hold Time Exceeded,09MAY24,6,False,2024-05,91.0
"22550CE, 22550PE",2024-05-03 12:42:00,304.7675,2024-05-03 12:52:00,308.555,2,75,-284.06250000000136,45.715125,-329.77762500000154,RSI Oversold,09MAY24,6,False,2024-05,10.0
"22450CE, 22450PE",2024-05-03 13:29:00,312.09,2024-05-03 13:39:00,325.119,2,75,-977.1750000000015,46.813500000000005,-1023.9885000000017,RSI Oversold,09MAY24,6,False,2024-05,10.0
"22450CE, 22450PE",2024-05-03 14:17:00,306.48449999999997,2024-05-03 15:21:00,292.5465,2,75,1045.3499999999992,45.972674999999995,999.377324999999,EOD,09MAY24,6,False,2024-05,64.0
"22400PE, 22450CE",2024-05-03 14:21:00,289.668,2024-05-03 14:33:00,285.729,2,75,-295.4249999999995,43.4502,-338.87519999999944,Trend Reversal,09MAY24,6,False,2024-05,12.0
"22600CE, 22550PE",2024-05-06 09:28:00,245.329,2024-05-06 10:59:00,242.85449999999997,2,75,-185.58750000000146,36.799350000000004,-222.38685000000146,Hold Time Exceeded,09MAY24,3,False,2024-05,91.0
"22500PE, 22550CE",2024-05-06 09:54:00,263.0545,2024-05-06 10:11:00,265.327,2,75,170.43749999999966,39.458175000000004,130.97932499999968,Trend Reversal,09MAY24,3,False,2024-05,17.0
"22500PE, 22550CE",2024-05-06 10:25:00,260.883,2024-05-06 11:06:00,242.1475,2,75,-1405.1625,39.132450000000006,-1444.29495,Stop Loss Hit,09MAY24,3,False,2024-05,41.0
"22500CE, 22500PE",2024-05-06 10:40:00,276.639,2024-05-06 11:19:00,269.5185,2,75,534.0374999999995,41.495850000000004,492.54164999999944,RSI Oversold,09MAY24,3,False,2024-05,39.0
"22600CE, 22550PE",2024-05-06 11:05:00,239.5215,2024-05-06 12:36:00,244.42,2,75,367.38750000000005,35.928225,331.45927499999993,Hold Time Exceeded,09MAY24,3,False,2024-05,91.0
"22500CE, 22550PE",2024-05-06 11:09:00,291.6375,2024-05-06 11:49:00,295.5765,2,75,295.4250000000029,43.745625000000004,251.67937500000244,Trend Reversal,09MAY24,3,False,2024-05,40.0
"22500CE, 22550PE",2024-05-06 12:00:00,289.163,2024-05-06 13:31:00,306.63599999999997,2,75,1310.4749999999985,43.37445,1267.1005499999983,Hold Time Exceeded,09MAY24,3,False,2024-05,91.0
"22500CE, 22500PE",2024-05-06 14:47:00,252.298,2024-05-06 15:00:00,256.13599999999997,2,75,-287.8499999999997,37.8447,-325.6946999999998,RSI Oversold,09MAY24,3,False,2024-05,13.0
"22550CE, 22500PE",2024-05-07 09:28:00,220.685,2024-05-07 10:35:00,260.277,2,75,2969.400000000002,33.10275,2936.297250000002,Profit Target Hit,09MAY24,2,False,2024-05,67.0
"22350PE, 22400CE",2024-05-07 10:48:00,221.594,2024-05-07 12:19:00,227.95700000000002,2,75,477.22500000000105,33.2391,443.98590000000104,Hold Time Exceeded,09MAY24,2,False,2024-05,91.0
"22250PE, 22300CE",2024-05-07 12:51:00,216.645,2024-05-07 13:00:00,214.1705,2,75,-185.58749999999935,32.49675,-218.08424999999937,Trend Reversal,09MAY24,2,False,2024-05,9.0
"22300CE, 22350PE",2024-05-07 13:39:00,255.93399999999997,2024-05-07 14:14:00,252.399,2,75,-265.1249999999987,38.390100000000004,-303.5150999999987,Trend Reversal,09MAY24,2,False,2024-05,35.0
"22300CE, 22350PE",2024-05-07 14:40:00,244.52100000000002,2024-05-07 15:19:00,245.632,2,75,83.32500000000033,36.67815,46.64685000000037,Trend Reversal,09MAY24,2,False,2024-05,39.0
"22300CE, 22250PE",2024-05-08 09:28:00,186.74900000000002,2024-05-08 09:59:00,172.7605,2,75,-1049.1375,28.01235,-1077.14985,Stop Loss Hit,09MAY24,1,False,2024-05,31.0
"22300CE, 22250PE",2024-05-08 10:03:00,168.56900000000002,2024-05-08 11:18:00,154.025,2,75,-1090.7999999999997,25.28535,-1116.0853499999998,Stop Loss Hit,09MAY24,1,False,2024-05,75.0
"22300CE, 22300PE",2024-05-08 10:09:00,194.829,2024-05-08 10:22:00,193.011,2,75,136.3499999999999,29.22435,107.12564999999995,RSI Oversold,09MAY24,1,False,2024-05,13.0
"22300CE, 22350PE",2024-05-08 10:11:00,223.05849999999998,2024-05-08 11:20:00,206.444,2,75,-1246.0875000000005,33.458775,-1279.5462750000006,Stop Loss Hit,09MAY24,1,False,2024-05,69.0
"22250CE, 22250PE",2024-05-08 10:57:00,180.79,2024-05-08 11:49:00,201.29300000000003,2,75,-1537.7250000000026,27.118499999999997,-1564.8435000000018,Stop Loss Hit,09MAY24,1,False,2024-05,52.0
"22350CE, 22300PE",2024-05-08 11:20:00,156.39849999999998,2024-05-08 12:51:00,162.30700000000002,2,75,443.1374999999998,23.459775,419.677725,Hold Time Exceeded,09MAY24,1,False,2024-05,91.0
"22300CE, 22350PE",2024-05-08 11:21:00,208.2115,2024-05-08 12:52:00,212.706,2,75,337.0874999999992,31.231725,305.85577499999863,Hold Time Exceeded,09MAY24,1,False,2024-05,91.0
"22300CE, 22300PE",2024-05-08 12:09:00,190.7385,2024-05-08 12:33:00,188.0115,2,75,204.52500000000086,28.610775,175.91422500000084,RSI Oversold,09MAY24,1,False,2024-05,24.0
"22400CE, 22350PE",2024-05-08 12:52:00,152.5605,2024-05-08 13:57:00,140.94549999999998,2,75,-871.1249999999998,22.884075,-894.0090749999999,Stop Loss Hit,09MAY24,1,False,2024-05,65.0
"22350CE, 22400PE",2024-05-08 12:53:00,204.12099999999998,2024-05-08 14:24:00,207.454,2,75,249.97500000000127,30.61815,219.35685000000103,Hold Time Exceeded,09MAY24,1,False,2024-05,91.0
"22250PE, 22300CE",2024-05-09 09:53:00,104.535,2024-05-09 10:04:00,107.666,2,75,234.82500000000027,15.68025,219.14475000000027,Trend Reversal,09MAY24,0,True,2024-05,11.0
"22150PE, 22200CE",2024-05-09 10:43:00,97.71749999999999,2024-05-09 10:58:00,89.7385,2,75,-598.4249999999994,14.657625000000001,-613.0826249999994,Stop Loss Hit,09MAY24,0,True,2024-05,15.0
"22150PE, 22200CE",2024-05-09 11:03:00,89.33449999999999,2024-05-09 11:10:00,85.0925,2,75,-318.14999999999975,13.400175,-331.5501749999998,Trend Reversal,09MAY24,0,True,2024-05,7.0
"22150CE, 22200PE",2024-05-09 11:47:00,121.65450000000001,2024-05-09 12:19:00,109.787,2,75,-890.0625,18.248175000000003,-908.3106750000001,Stop Loss Hit,09MAY24,0,True,2024-05,32.0
"22150CE, 22200PE",2024-05-09 12:25:00,108.6255,2024-05-09 12:47:00,128.9265,2,75,1522.5749999999998,16.293825,1506.2811749999994,Profit Target Hit,09MAY24,0,True,2024-05,22.0
"22050PE, 22100CE",2024-05-09 13:06:00,71.104,2024-05-09 13:14:00,65.0945,2,75,-450.7125000000002,10.665600000000001,-461.3781000000002,Stop Loss Hit,09MAY24,0,True,2024-05,8.0
"22050PE, 22100CE",2024-05-09 13:39:00,60.44850000000001,2024-05-09 13:42:00,55.550000000000004,2,75,-367.3875000000001,9.067275,-376.45477500000015,Stop Loss Hit,09MAY24,0,True,2024-05,3.0
"22100CE, 22050PE",2024-05-10 09:28:00,315.4735,2024-05-10 10:59:00,305.02,2,75,-784.0125000000014,47.321025000000006,-831.3335250000015,Hold Time Exceeded,16MAY24,6,False,2024-05,91.0
"22050CE, 22100PE",2024-05-10 09:45:00,361.0245,2024-05-10 11:16:00,350.2175,2,75,-810.5250000000012,54.15367500000001,-864.6786750000012,Hold Time Exceeded,16MAY24,6,False,2024-05,91.0
"22100CE, 22100PE",2024-05-10 09:54:00,336.1785,2024-05-10 10:31:00,324.2605,2,75,893.8500000000026,50.426775000000006,843.4232250000026,RSI Oversold,16MAY24,6,False,2024-05,37.0
"22100CE, 22100PE",2024-05-10 11:25:00,320.574,2024-05-10 11:37:00,317.3925,2,75,238.61250000000223,48.0861,190.52640000000213,RSI Oversold,16MAY24,6,False,2024-05,12.0
"22100CE, 22150PE",2024-05-10 11:25:00,345.0665,2024-05-10 12:56:00,352.894,2,75,587.0625000000014,51.759975,535.3025250000014,Hold Time Exceeded,16MAY24,6,False,2024-05,91.0
"22000PE, 22050CE",2024-05-10 13:07:00,295.526,2024-05-10 13:14:00,295.728,2,75,15.149999999999864,44.328900000000004,-29.178900000000226,Trend Reversal,16MAY24,6,False,2024-05,7.0
"22050CE, 22050PE",2024-05-10 13:31:00,308.2015,2024-05-10 14:05:00,308.1005,2,75,7.575000000002049,46.230225000000004,-38.65522499999793,RSI Oversold,16MAY24,6,False,2024-05,34.0
"22000PE, 22050CE",2024-05-10 14:27:00,280.6285,2024-05-10 14:37:00,282.8,2,75,162.8625000000028,42.094274999999996,120.7682250000028,Trend Reversal,16MAY24,6,False,2024-05,10.0
"22050PE, 22100CE",2024-05-10 14:52:00,280.62850000000003,2024-05-10 15:21:00,275.37649999999996,2,75,-393.89999999999964,42.094274999999996,-435.9942749999998,EOD,16MAY24,6,False,2024-05,29.0
"22050CE, 22050PE",2024-05-10 15:02:00,305.525,2024-05-10 15:21:00,301.283,2,75,318.14999999999924,45.82875,272.3212499999992,EOD,16MAY24,6,False,2024-05,19.0
"21900PE, 21950CE",2024-05-13 09:49:00,277.649,2024-05-13 10:55:00,256.94399999999996,2,75,-1552.8750000000023,41.64735,-1594.522350000002,Stop Loss Hit,16MAY24,3,False,2024-05,66.0
"21900CE, 21950PE",2024-05-13 11:04:00,304.76750000000004,2024-05-13 12:12:00,306.23199999999997,2,75,109.837500000001,45.715125,64.12237500000083,Trend Reversal,16MAY24,3,False,2024-05,68.0
"21950CE, 21900PE",2024-05-13 11:09:00,257.449,2024-05-13 12:40:00,263.206,2,75,431.77500000000055,38.61735,393.157650000001,Hold Time Exceeded,16MAY24,3,False,2024-05,91.0
"21900CE, 21900PE",2024-05-13 11:10:00,288.05199999999996,2024-05-13 13:10:00,294.415,2,75,-477.2250000000022,43.207800000000006,-520.4328000000023,Hold Time Exceeded,16MAY24,3,False,2024-05,120.0
"22000CE, 22050PE",2024-05-13 12:30:00,287.69849999999997,2024-05-13 13:12:00,289.4155,2,75,128.7750000000031,43.154775,85.6202250000031,Trend Reversal,16MAY24,3,False,2024-05,42.0
"22100CE, 22050PE",2024-05-13 12:41:00,234.5725,2024-05-13 14:12:00,231.29,2,75,-246.18750000000023,35.185875,-281.3733750000006,Hold Time Exceeded,16MAY24,3,False,2024-05,91.0
"21950CE, 22000PE",2024-05-13 13:46:00,283.30499999999995,2024-05-13 14:20:00,310.4235,2,75,2033.8875000000016,42.49575,1991.3917500000016,Trend Reversal,16MAY24,3,False,2024-05,34.0
"22050CE, 22050PE",2024-05-13 13:50:00,255.53,2024-05-13 15:03:00,248.91449999999998,2,75,496.1625000000017,38.329499999999996,457.8330000000019,RSI Oversold,16MAY24,3,False,2024-05,73.0
"22150CE, 22100PE",2024-05-13 14:13:00,228.765,2024-05-13 15:21:00,219.06900000000002,2,75,-727.2000000000008,34.314750000000004,-761.5147500000007,EOD,16MAY24,3,False,2024-05,68.0
"22100CE, 22150PE",2024-05-13 14:39:00,276.841,2024-05-13 14:56:00,274.97249999999997,2,75,-140.13750000000093,41.52615,-181.66365000000093,Trend Reversal,16MAY24,3,False,2024-05,17.0
"22100CE, 22150PE",2024-05-13 15:18:00,267.80150000000003,2024-05-13 15:21:00,269.87199999999996,2,75,155.28749999999854,40.170225,115.11727499999853,EOD,16MAY24,3,False,2024-05,3.0
"22150CE, 22200PE",2024-05-14 09:41:00,264.8725,2024-05-14 10:09:00,267.3975,2,75,189.37499999999977,39.730875,149.64412499999935,Trend Reversal,16MAY24,2,False,2024-05,28.0
"22100PE, 22150CE",2024-05-14 10:23:00,209.777,2024-05-14 10:28:00,207.7065,2,75,-155.28749999999965,31.466549999999998,-186.75404999999967,Trend Reversal,16MAY24,2,False,2024-05,5.0
"22200CE, 22150PE",2024-05-14 10:45:00,199.22250000000003,2024-05-14 12:16:00,188.9205,2,75,-772.6500000000005,29.883375,-802.5333750000007,Hold Time Exceeded,16MAY24,2,False,2024-05,91.0
"22150CE, 22200PE",2024-05-14 10:46:00,252.0455,2024-05-14 11:02:00,249.5205,2,75,-189.37500000000045,37.806825,-227.1818250000004,Trend Reversal,16MAY24,2,False,2024-05,16.0
"22150CE, 22200PE",2024-05-14 11:07:00,245.228,2024-05-14 12:06:00,238.6125,2,75,-496.1624999999998,36.7842,-532.9466999999997,Trend Reversal,16MAY24,2,False,2024-05,59.0
"22150CE, 22150PE",2024-05-14 11:07:00,221.19,2024-05-14 11:29:00,216.9985,2,75,314.3625000000004,33.1785,281.1840000000001,RSI Oversold,16MAY24,2,False,2024-05,22.0
"22200CE, 22200PE",2024-05-14 11:48:00,210.13049999999998,2024-05-14 13:48:00,207.858,2,75,170.4375,31.519575000000003,138.9179250000002,Hold Time Exceeded,16MAY24,2,False,2024-05,120.0
"22200CE, 22150PE",2024-05-14 12:18:00,188.668,2024-05-14 13:49:00,191.294,2,75,196.95000000000118,28.3002,168.64980000000196,Hold Time Exceeded,16MAY24,2,False,2024-05,91.0
"22200CE, 22250PE",2024-05-14 12:32:00,234.017,2024-05-14 12:52:00,233.2595,2,75,-56.81249999999949,35.10255,-91.91504999999944,Trend Reversal,16MAY24,2,False,2024-05,20.0
"22250CE, 22300PE",2024-05-14 12:56:00,239.471,2024-05-14 13:48:00,229.42149999999998,2,75,-753.7125000000017,35.92065000000001,-789.6331500000017,Trend Reversal,16MAY24,2,False,2024-05,52.0
"22300CE, 22250PE",2024-05-14 13:50:00,178.56799999999998,2024-05-14 15:21:00,170.791,2,75,-583.2750000000001,26.785200000000003,-610.0602,EOD,16MAY24,2,False,2024-05,91.0
"22250CE, 22300PE",2024-05-14 13:57:00,225.8865,2024-05-14 15:21:00,220.9375,2,75,-371.17499999999995,33.882975,-405.05797499999994,EOD,16MAY24,2,False,2024-05,84.0
"22250CE, 22250PE",2024-05-14 14:03:00,206.848,2024-05-14 14:16:00,200.8385,2,75,450.71249999999986,31.0272,419.6853000000002,RSI Oversold,16MAY24,2,False,2024-05,13.0
"22250CE, 22300PE",2024-05-15 09:41:00,202.0505,2024-05-15 10:09:00,245.1775,2,75,3234.5249999999983,30.307575,3204.2174249999985,Profit Target Hit,16MAY24,1,False,2024-05,28.0
"22300CE, 22250PE",2024-05-15 09:43:00,151.6515,2024-05-15 10:07:00,179.8305,2,75,2113.425,22.747725,2090.677275,Profit Target Hit,16MAY24,1,False,2024-05,24.0
"22300CE, 22300PE",2024-05-15 09:46:00,178.46699999999998,2024-05-15 09:58:00,177.3055,2,75,87.11250000000041,26.770049999999998,60.342450000000326,RSI Oversold,16MAY24,1,False,2024-05,12.0
"22200PE, 22250CE",2024-05-15 10:22:00,169.6295,2024-05-15 10:31:00,176.9015,2,75,545.3999999999999,25.444425000000003,519.9555749999996,Trend Reversal,16MAY24,1,False,2024-05,9.0
"22150PE, 22200CE",2024-05-15 10:45:00,160.5395,2024-05-15 11:29:00,147.9145,2,75,-946.8750000000001,24.080925,-970.955925,Stop Loss Hit,16MAY24,1,False,2024-05,44.0
"22200CE, 22200PE",2024-05-15 10:55:00,181.497,2024-05-15 11:27:00,171.95250000000001,2,75,715.8374999999983,27.22455,688.6129499999986,RSI Oversold,16MAY24,1,False,2024-05,32.0
"22300CE, 22250PE",2024-05-15 11:07:00,147.2075,2024-05-15 11:30:00,172.10399999999998,2,75,1867.2374999999997,22.081125,1845.1563749999996,Profit Target Hit,16MAY24,1,False,2024-05,23.0
"22200PE, 22250CE",2024-05-15 11:43:00,154.0755,2024-05-15 11:58:00,142.56150000000002,2,75,-863.55,23.111325000000004,-886.6613250000003,Stop Loss Hit,16MAY24,1,False,2024-05,15.0
"22200CE, 22200PE",2024-05-15 11:58:00,167.4075,2024-05-15 12:12:00,166.09449999999998,2,75,98.4750000000002,25.111125,73.36387500000018,RSI Oversold,16MAY24,1,False,2024-05,14.0
"22200CE, 22250PE",2024-05-15 11:59:00,191.69799999999998,2024-05-15 13:14:00,196.2935,2,75,344.66250000000014,28.7547,315.9078000000002,Trend Reversal,16MAY24,1,False,2024-05,75.0
"22200PE, 22250CE",2024-05-15 13:46:00,143.8745,2024-05-15 14:07:00,133.32,2,75,-791.5874999999997,21.581175,-813.1686749999999,Stop Loss Hit,16MAY24,1,False,2024-05,21.0
"22200CE, 22250PE",2024-05-15 14:14:00,180.689,2024-05-15 15:12:00,167.862,2,75,-962.0249999999999,27.10335,-989.1283499999998,Stop Loss Hit,16MAY24,1,False,2024-05,58.0
